# Time  F_D  F_L p_front p_back
6.4265000000e+01 1.6848257108e-04 -4.7488420102e-05 1.6127044840e-03 -6.2251083227e-04
6.4270000000e+01 1.6837938472e-04 -4.6685124639e-05 1.6127538290e-03 -6.2165238834e-04
6.4275000000e+01 1.6821852266e-04 -4.5415419798e-05 1.6126210317e-03 -6.2104118730e-04
6.4280000000e+01 1.6803939579e-04 -4.3934439981e-05 1.6126453391e-03 -6.2010842692e-04
6.4285000000e+01 1.6788884585e-04 -4.2606683507e-05 1.6125226807e-03 -6.1951762291e-04
6.4290000000e+01 1.6779949978e-04 -4.1802343534e-05 1.6125816372e-03 -6.1868848878e-04
6.4295000000e+01 1.6778944486e-04 -4.1803917552e-05 1.6125034535e-03 -6.1824030628e-04
6.4300000000e+01 1.6785650776e-04 -4.2649830037e-05 1.6126009008e-03 -6.1756296479e-04
6.4305000000e+01 1.6799078285e-04 -4.4163059615e-05 1.6125563807e-03 -6.1725274910e-04
6.4310000000e+01 1.6816858958e-04 -4.6009976110e-05 1.6126828211e-03 -6.1669153628e-04
6.4315000000e+01 1.6835809561e-04 -4.7855527113e-05 1.6126599750e-03 -6.1644754010e-04
6.4320000000e+01 1.6851541596e-04 -4.9380379609e-05 1.6127844133e-03 -6.1587702922e-04
6.4325000000e+01 1.6860349684e-04 -5.0333297835e-05 1.6127293009e-03 -6.1553019504e-04
6.4330000000e+01 1.6859973007e-04 -5.0522477367e-05 1.6127954753e-03 -6.1479295185e-04
6.4335000000e+01 1.6851183614e-04 -4.9920675723e-05 1.6126810455e-03 -6.1426673828e-04
6.4340000000e+01 1.6836612660e-04 -4.8683697834e-05 1.6127069681e-03 -6.1339708234e-04
6.4345000000e+01 1.6820031378e-04 -4.7165289216e-05 1.6125804864e-03 -6.1280586599e-04
6.4350000000e+01 1.6804589876e-04 -4.5769363982e-05 1.6126106839e-03 -6.1193828654e-04
6.4355000000e+01 1.6793355555e-04 -4.4858132154e-05 1.6124980152e-03 -6.1139927167e-04
6.4360000000e+01 1.6788680506e-04 -4.4637372265e-05 1.6125504285e-03 -6.1063631937e-04
6.4365000000e+01 1.6792485714e-04 -4.5181149303e-05 1.6124777433e-03 -6.1024886837e-04
6.4370000000e+01 1.6804590007e-04 -4.6405208741e-05 1.6125834727e-03 -6.0966676080e-04
6.4375000000e+01 1.6822623905e-04 -4.8112009187e-05 1.6125617631e-03 -6.0943442729e-04
6.4380000000e+01 1.6841900701e-04 -4.9971192005e-05 1.6126891111e-03 -6.0893184677e-04
6.4385000000e+01 1.6857919590e-04 -5.1611387828e-05 1.6126523169e-03 -6.0867590382e-04
6.4390000000e+01 1.6867350023e-04 -5.2678517487e-05 1.6127379381e-03 -6.0807239319e-04
6.4395000000e+01 1.6869170618e-04 -5.2971603534e-05 1.6126566983e-03 -6.0767796914e-04
6.4400000000e+01 1.6863420194e-04 -5.2455303665e-05 1.6127045723e-03 -6.0693744325e-04
6.4405000000e+01 1.6851307676e-04 -5.1290450773e-05 1.6125922622e-03 -6.0641640423e-04
6.4410000000e+01 1.6834659307e-04 -4.9754545398e-05 1.6126081782e-03 -6.0557361656e-04
6.4415000000e+01 1.6817039511e-04 -4.8213127675e-05 1.6124722000e-03 -6.0499512152e-04
6.4420000000e+01 1.6802774169e-04 -4.7011463707e-05 1.6124880225e-03 -6.0417790808e-04
6.4425000000e+01 1.6796016277e-04 -4.6436850384e-05 1.6123885006e-03 -6.0371657232e-04
6.4430000000e+01 1.6798321458e-04 -4.6620645329e-05 1.6124633655e-03 -6.0308277959e-04
6.4435000000e+01 1.6808807169e-04 -4.7544794884e-05 1.6124215414e-03 -6.0280655985e-04
6.4440000000e+01 1.6824378450e-04 -4.9015195022e-05 1.6125295767e-03 -6.0231045886e-04
6.4445000000e+01 1.6841796609e-04 -5.0734238366e-05 1.6124965165e-03 -6.0210066780e-04
6.4450000000e+01 1.6857844196e-04 -5.2322872722e-05 1.6125980874e-03 -6.0161277101e-04
6.4455000000e+01 1.6869818887e-04 -5.3431127412e-05 1.6125535056e-03 -6.0135915891e-04
6.4460000000e+01 1.6874798730e-04 -5.3795355828e-05 1.6126310593e-03 -6.0077700632e-04
6.4465000000e+01 1.6871133335e-04 -5.3345387638e-05 1.6125425918e-03 -6.0037894160e-04
6.4470000000e+01 1.6859018664e-04 -5.2186649912e-05 1.6125615192e-03 -5.9963072631e-04
6.4475000000e+01 1.6841571799e-04 -5.0591485894e-05 1.6124253438e-03 -5.9909229731e-04
6.4480000000e+01 1.6823192543e-04 -4.8883863839e-05 1.6124257259e-03 -5.9828939699e-04
6.4485000000e+01 1.6808405283e-04 -4.7406276064e-05 1.6123081052e-03 -5.9779318223e-04
6.4490000000e+01 1.6799867658e-04 -4.6445265086e-05 1.6123471660e-03 -5.9710850052e-04
6.4495000000e+01 1.6798850861e-04 -4.6219942954e-05 1.6122711223e-03 -5.9676044172e-04
6.4500000000e+01 1.6805198494e-04 -4.6784186689e-05 1.6123447982e-03 -5.9622818457e-04
6.4505000000e+01 1.6818121339e-04 -4.8009239187e-05 1.6123026769e-03 -5.9602002350e-04
6.4510000000e+01 1.6835168618e-04 -4.9565297840e-05 1.6124081008e-03 -5.9560579088e-04
6.4515000000e+01 1.6852744948e-04 -5.1055707579e-05 1.6123871424e-03 -5.9546157919e-04
6.4520000000e+01 1.6866245990e-04 -5.2115370719e-05 1.6124854018e-03 -5.9503010457e-04
6.4525000000e+01 1.6872220365e-04 -5.2526571837e-05 1.6124256552e-03 -5.9477695808e-04
6.4530000000e+01 1.6869180389e-04 -5.2193155310e-05 1.6124648882e-03 -5.9418222293e-04
6.4535000000e+01 1.6858405832e-04 -5.1149386346e-05 1.6123521427e-03 -5.9376456101e-04
6.4540000000e+01 1.6842431506e-04 -4.9533683546e-05 1.6123584536e-03 -5.9305583139e-04
6.4545000000e+01 1.6824642145e-04 -4.7641435309e-05 1.6122355622e-03 -5.9258853743e-04
6.4550000000e+01 1.6808158222e-04 -4.5863197299e-05 1.6122447985e-03 -5.9189341243e-04
6.4555000000e+01 1.6796270061e-04 -4.4605303100e-05 1.6121364757e-03 -5.9149177068e-04
6.4560000000e+01 1.6791493825e-04 -4.4110940535e-05 1.6121732977e-03 -5.9091759659e-04
6.4565000000e+01 1.6795377539e-04 -4.4412716351e-05 1.6121107607e-03 -5.9068129088e-04
6.4570000000e+01 1.6807035868e-04 -4.5339058052e-05 1.6122011658e-03 -5.9029090202e-04
6.4575000000e+01 1.6823632464e-04 -4.6641684206e-05 1.6121824994e-03 -5.9020266492e-04
6.4580000000e+01 1.6840770736e-04 -4.8026427921e-05 1.6122873300e-03 -5.8988284242e-04
6.4585000000e+01 1.6854487363e-04 -4.9193588686e-05 1.6122525819e-03 -5.8976941601e-04
6.4590000000e+01 1.6861703995e-04 -4.9820025195e-05 1.6123195993e-03 -5.8935420442e-04
6.4595000000e+01 1.6861218994e-04 -4.9669763042e-05 1.6122425866e-03 -5.8910947372e-04
6.4600000000e+01 1.6852997127e-04 -4.8680936519e-05 1.6122699205e-03 -5.8856201056e-04
6.4605000000e+01 1.6838523933e-04 -4.7052242996e-05 1.6121588381e-03 -5.8819812036e-04
6.4610000000e+01 1.6820261639e-04 -4.5141486670e-05 1.6121565140e-03 -5.8756438843e-04
6.4615000000e+01 1.6802067204e-04 -4.3347407637e-05 1.6120303105e-03 -5.8716749343e-04
6.4620000000e+01 1.6787872284e-04 -4.1966738664e-05 1.6120363517e-03 -5.8658240582e-04
6.4625000000e+01 1.6781097629e-04 -4.1202664449e-05 1.6119475278e-03 -5.8631606533e-04
6.4630000000e+01 1.6783018827e-04 -4.1155907690e-05 1.6120080886e-03 -5.8591748123e-04
6.4635000000e+01 1.6792867401e-04 -4.1841397312e-05 1.6119734041e-03 -5.8583708526e-04
6.4640000000e+01 1.6807761395e-04 -4.3101652181e-05 1.6120681931e-03 -5.8557952345e-04
6.4645000000e+01 1.6824290361e-04 -4.4611187693e-05 1.6120449108e-03 -5.8556952723e-04
6.4650000000e+01 1.6838824378e-04 -4.5929901478e-05 1.6121320656e-03 -5.8531844385e-04
6.4655000000e+01 1.6848493138e-04 -4.6691784842e-05 1.6120904079e-03 -5.8525830885e-04
6.4660000000e+01 1.6850915861e-04 -4.6698594187e-05 1.6121471285e-03 -5.8491092526e-04
6.4665000000e+01 1.6845172693e-04 -4.5966727342e-05 1.6120635581e-03 -5.8471348065e-04
6.4670000000e+01 1.6831803224e-04 -4.4633172791e-05 1.6120696779e-03 -5.8421733423e-04
6.4675000000e+01 1.6813662761e-04 -4.2924883493e-05 1.6119438087e-03 -5.8390145787e-04
6.4680000000e+01 1.6794861956e-04 -4.1120850049e-05 1.6119324091e-03 -5.8336608033e-04
6.4685000000e+01 1.6779882098e-04 -3.9576290676e-05 1.6118233537e-03 -5.8310442907e-04
6.4690000000e+01 1.6771651855e-04 -3.8627684475e-05 1.6118516357e-03 -5.8270041973e-04
6.4695000000e+01 1.6771478663e-04 -3.8498761500e-05 1.6117894187e-03 -5.8260237249e-04
6.4700000000e+01 1.6778708393e-04 -3.9176879697e-05 1.6118569295e-03 -5.8236156053e-04
6.4705000000e+01 1.6791831307e-04 -4.0449244861e-05 1.6118259764e-03 -5.8240393679e-04
6.4710000000e+01 1.6808243045e-04 -4.1971756437e-05 1.6119176122e-03 -5.8227276131e-04
6.4715000000e+01 1.6824686358e-04 -4.3405534548e-05 1.6119019005e-03 -5.8237125407e-04
6.4720000000e+01 1.6837050179e-04 -4.4449067225e-05 1.6119862282e-03 -5.8222205628e-04
6.4725000000e+01 1.6842022378e-04 -4.4881466824e-05 1.6119348550e-03 -5.8221762974e-04
6.4730000000e+01 1.6837980996e-04 -4.4564723947e-05 1.6119616133e-03 -5.8191184769e-04
6.4735000000e+01 1.6826159458e-04 -4.3527604071e-05 1.6118547426e-03 -5.8174903626e-04
6.4740000000e+01 1.6809538388e-04 -4.1971133484e-05 1.6118468797e-03 -5.8133850292e-04
6.4745000000e+01 1.6792008134e-04 -4.0258700981e-05 1.6117338239e-03 -5.8114306390e-04
6.4750000000e+01 1.6776733815e-04 -3.8782161992e-05 1.6117370736e-03 -5.8076760869e-04
6.4755000000e+01 1.6766455138e-04 -3.7870602455e-05 1.6116437404e-03 -5.8065591883e-04
6.4760000000e+01 1.6763158128e-04 -3.7695192644e-05 1.6116742905e-03 -5.8040837905e-04
6.4765000000e+01 1.6768177635e-04 -3.8284889858e-05 1.6116218317e-03 -5.8046358823e-04
6.4770000000e+01 1.6780793538e-04 -3.9513945854e-05 1.6117027594e-03 -5.8039935342e-04
6.4775000000e+01 1.6798254398e-04 -4.1146377491e-05 1.6116955839e-03 -5.8060130339e-04
6.4780000000e+01 1.6815911890e-04 -4.2840344891e-05 1.6117919135e-03 -5.8060550636e-04
6.4785000000e+01 1.6829432791e-04 -4.4239766618e-05 1.6117647343e-03 -5.8077610067e-04
6.4790000000e+01 1.6835915043e-04 -4.5036465922e-05 1.6118168207e-03 -5.8067723966e-04
6.4795000000e+01 1.6834745752e-04 -4.5076054289e-05 1.6117444609e-03 -5.8071510922e-04
6.4800000000e+01 1.6826456392e-04 -4.4371940362e-05 1.6117602822e-03 -5.8049224708e-04
6.4805000000e+01 1.6812626471e-04 -4.3117844114e-05 1.6116599026e-03 -5.8042592664e-04
6.4810000000e+01 1.6795473499e-04 -4.1614822812e-05 1.6116499782e-03 -5.8013087239e-04
6.4815000000e+01 1.6778601733e-04 -4.0230588060e-05 1.6115341520e-03 -5.8004214306e-04
6.4820000000e+01 1.6766078816e-04 -3.9294839380e-05 1.6115319003e-03 -5.7980466820e-04
6.4825000000e+01 1.6761494204e-04 -3.9049786617e-05 1.6114563779e-03 -5.7985660403e-04
6.4830000000e+01 1.6765899622e-04 -3.9575657403e-05 1.6115135125e-03 -5.7981355940e-04
6.4835000000e+01 1.6777882218e-04 -4.0802737874e-05 1.6114926455e-03 -5.8005199381e-04
6.4840000000e+01 1.6794124485e-04 -4.2506648397e-05 1.6115788372e-03 -5.8014083150e-04
6.4845000000e+01 1.6811253561e-04 -4.4375443314e-05 1.6115624037e-03 -5.8043678611e-04
6.4850000000e+01 1.6826077634e-04 -4.6040450213e-05 1.6116376721e-03 -5.8052260028e-04
6.4855000000e+01 1.6836060798e-04 -4.7176539659e-05 1.6116041921e-03 -5.8076537736e-04
6.4860000000e+01 1.6838822757e-04 -4.7564301125e-05 1.6116513675e-03 -5.8075445142e-04
6.4865000000e+01 1.6833268945e-04 -4.7181352950e-05 1.6115747268e-03 -5.8085951995e-04
6.4870000000e+01 1.6820182949e-04 -4.6182410790e-05 1.6115685552e-03 -5.8070100377e-04
6.4875000000e+01 1.6802940415e-04 -4.4863884504e-05 1.6114508738e-03 -5.8069552414e-04
6.4880000000e+01 1.6785952576e-04 -4.3555621611e-05 1.6114338765e-03 -5.8051196103e-04
6.4885000000e+01 1.6773431469e-04 -4.2580334681e-05 1.6113398569e-03 -5.8057502105e-04
6.4890000000e+01 1.6767744772e-04 -4.2191029431e-05 1.6113648002e-03 -5.8052903569e-04
6.4895000000e+01 1.6769738264e-04 -4.2558060152e-05 1.6113142762e-03 -5.8075298935e-04
6.4900000000e+01 1.6778803390e-04 -4.3688548926e-05 1.6113744275e-03 -5.8086333813e-04
6.4905000000e+01 1.6793616796e-04 -4.5407582800e-05 1.6113549514e-03 -5.8122189054e-04
6.4910000000e+01 1.6811477774e-04 -4.7364254965e-05 1.6114413001e-03 -5.8143530844e-04
6.4915000000e+01 1.6828713327e-04 -4.9163144363e-05 1.6114355065e-03 -5.8183909395e-04
6.4920000000e+01 1.6841081255e-04 -5.0467875568e-05 1.6115084843e-03 -5.8201902653e-04
6.4925000000e+01 1.6845652116e-04 -5.1098538478e-05 1.6114613591e-03 -5.8230728438e-04
6.4930000000e+01 1.6841477665e-04 -5.1004931506e-05 1.6114770506e-03 -5.8232765026e-04
6.4935000000e+01 1.6830179671e-04 -5.0261908171e-05 1.6113801724e-03 -5.8246442112e-04
6.4940000000e+01 1.6814646336e-04 -4.9044072400e-05 1.6113675468e-03 -5.8238901216e-04
6.4945000000e+01 1.6798373636e-04 -4.7661282288e-05 1.6112658658e-03 -5.8249836927e-04
6.4950000000e+01 1.6784484691e-04 -4.6498061368e-05 1.6112624820e-03 -5.8245961138e-04
6.4955000000e+01 1.6775967203e-04 -4.5921913675e-05 1.6111813035e-03 -5.8265578741e-04
6.4960000000e+01 1.6774861705e-04 -4.6125631002e-05 1.6112098275e-03 -5.8275072237e-04
6.4965000000e+01 1.6782041957e-04 -4.7090326433e-05 1.6111741954e-03 -5.8311344315e-04
6.4970000000e+01 1.6796175182e-04 -4.8608156168e-05 1.6112520990e-03 -5.8338064548e-04
6.4975000000e+01 1.6814168603e-04 -5.0405136185e-05 1.6112540535e-03 -5.8387245843e-04
6.4980000000e+01 1.6831668260e-04 -5.2181968491e-05 1.6113407166e-03 -5.8418884411e-04
6.4985000000e+01 1.6844855237e-04 -5.3645995886e-05 1.6113217668e-03 -5.8463748331e-04
6.4990000000e+01 1.6851055144e-04 -5.4508065167e-05 1.6113678574e-03 -5.8484531746e-04
6.4995000000e+01 1.6849459273e-04 -5.4581850538e-05 1.6113053824e-03 -5.8515688266e-04
6.5000000000e+01 1.6840556618e-04 -5.3862133664e-05 1.6113127318e-03 -5.8523458403e-04
6.5005000000e+01 1.6826284828e-04 -5.2583679278e-05 1.6112200149e-03 -5.8543890242e-04
6.5010000000e+01 1.6809388827e-04 -5.1117634066e-05 1.6112048711e-03 -5.8544928835e-04
6.5015000000e+01 1.6793608039e-04 -4.9849620221e-05 1.6111044567e-03 -5.8564260181e-04
6.5020000000e+01 1.6782616489e-04 -4.9052992935e-05 1.6111038343e-03 -5.8571906932e-04
6.5025000000e+01 1.6779320823e-04 -4.8893988646e-05 1.6110438929e-03 -5.8605165738e-04
6.5030000000e+01 1.6784498706e-04 -4.9431551587e-05 1.6110977090e-03 -5.8631191002e-04
6.5035000000e+01 1.6796914558e-04 -5.0628659419e-05 1.6110889493e-03 -5.8681869587e-04
6.5040000000e+01 1.6813414424e-04 -5.2286854228e-05 1.6111730640e-03 -5.8720076454e-04
6.5045000000e+01 1.6830391946e-04 -5.4063944852e-05 1.6111704208e-03 -5.8775505601e-04
6.5050000000e+01 1.6844335796e-04 -5.5538876770e-05 1.6112412537e-03 -5.8811912485e-04
6.5055000000e+01 1.6852678441e-04 -5.6382679620e-05 1.6112158456e-03 -5.8860104533e-04
6.5060000000e+01 1.6853561783e-04 -5.6445532533e-05 1.6112540433e-03 -5.8885464935e-04
6.5065000000e+01 1.6846556636e-04 -5.5782130400e-05 1.6111863021e-03 -5.8919860319e-04
6.5070000000e+01 1.6832720720e-04 -5.4564274079e-05 1.6111783803e-03 -5.8931089091e-04
6.5075000000e+01 1.6815136254e-04 -5.3044226422e-05 1.6110755476e-03 -5.8955054175e-04
6.5080000000e+01 1.6797927768e-04 -5.1514755713e-05 1.6110570830e-03 -5.8964013634e-04
6.5085000000e+01 1.6785336180e-04 -5.0314443491e-05 1.6109764381e-03 -5.8994766853e-04
6.5090000000e+01 1.6779936810e-04 -4.9738885096e-05 1.6110015848e-03 -5.9017514643e-04
6.5095000000e+01 1.6782482806e-04 -4.9952926123e-05 1.6109689071e-03 -5.9064501972e-04
6.5100000000e+01 1.6791894811e-04 -5.0895417762e-05 1.6110321665e-03 -5.9102500185e-04
6.5105000000e+01 1.6806252793e-04 -5.2321131940e-05 1.6110273523e-03 -5.9161619312e-04
6.5110000000e+01 1.6822734700e-04 -5.3878143548e-05 1.6111093611e-03 -5.9207906539e-04
6.5115000000e+01 1.6838076902e-04 -5.5231414017e-05 1.6111128844e-03 -5.9269724579e-04
6.5120000000e+01 1.6848503769e-04 -5.6098837174e-05 1.6111821546e-03 -5.9311562280e-04
6.5125000000e+01 1.6851145087e-04 -5.6294468699e-05 1.6111472000e-03 -5.9361342993e-04
6.5130000000e+01 1.6844962720e-04 -5.5733998052e-05 1.6111597840e-03 -5.9386833627e-04
6.5135000000e+01 1.6831637665e-04 -5.4496220663e-05 1.6110730954e-03 -5.9421107157e-04
6.5140000000e+01 1.6814458123e-04 -5.2819156081e-05 1.6110568163e-03 -5.9437039146e-04
6.5145000000e+01 1.6797326605e-04 -5.1070520491e-05 1.6109694820e-03 -5.9469296479e-04
6.5150000000e+01 1.6783341872e-04 -4.9622799097e-05 1.6109698498e-03 -5.9489918369e-04
6.5155000000e+01 1.6774934372e-04 -4.8769504821e-05 1.6109071745e-03 -5.9531446628e-04
6.5160000000e+01 1.6773641873e-04 -4.8644273237e-05 1.6109375996e-03 -5.9565101002e-04
6.5165000000e+01 1.6780223485e-04 -4.9231888873e-05 1.6109160094e-03 -5.9622310103e-04
6.5170000000e+01 1.6793517424e-04 -5.0367814266e-05 1.6109937929e-03 -5.9672095971e-04
6.5175000000e+01 1.6810430511e-04 -5.1785117553e-05 1.6110102800e-03 -5.9741246743e-04
6.5180000000e+01 1.6826392262e-04 -5.3138934607e-05 1.6110965124e-03 -5.9794812285e-04
6.5185000000e+01 1.6837355865e-04 -5.4095104133e-05 1.6110880458e-03 -5.9858214719e-04
6.5190000000e+01 1.6840846566e-04 -5.4392094228e-05 1.6111279555e-03 -5.9899530705e-04
6.5195000000e+01 1.6836658030e-04 -5.3925181297e-05 1.6110737385e-03 -5.9948552106e-04
6.5200000000e+01 1.6825804956e-04 -5.2752391247e-05 1.6110789109e-03 -5.9977112248e-04
6.5205000000e+01 1.6810211148e-04 -5.1097557515e-05 1.6110001220e-03 -6.0016217279e-04
6.5210000000e+01 1.6792374173e-04 -4.9281195666e-05 1.6109854393e-03 -6.0038731471e-04
6.5215000000e+01 1.6775875534e-04 -4.7666887311e-05 1.6108983664e-03 -6.0077115614e-04
6.5220000000e+01 1.6764494372e-04 -4.6561932861e-05 1.6108979754e-03 -6.0106502932e-04
6.5225000000e+01 1.6761222628e-04 -4.6164330354e-05 1.6108538636e-03 -6.0159161591e-04
6.5230000000e+01 1.6766590893e-04 -4.6504039278e-05 1.6109114535e-03 -6.0206991618e-04
6.5235000000e+01 1.6778766286e-04 -4.7466213500e-05 1.6109178891e-03 -6.0276393512e-04
6.5240000000e+01 1.6794226060e-04 -4.8803002434e-05 1.6109997474e-03 -6.0334915044e-04
6.5245000000e+01 1.6809506050e-04 -5.0195674404e-05 1.6110053161e-03 -6.0407384447e-04
6.5250000000e+01 1.6821559219e-04 -5.1292304352e-05 1.6110713245e-03 -6.0462867119e-04
6.5255000000e+01 1.6828068139e-04 -5.1799000018e-05 1.6110548066e-03 -6.0527611567e-04
6.5260000000e+01 1.6827169132e-04 -5.1544604261e-05 1.6110893362e-03 -6.0571702111e-04
6.5265000000e+01 1.6818365303e-04 -5.0555613638e-05 1.6110299881e-03 -6.0622131376e-04
6.5270000000e+01 1.6802955141e-04 -4.9030398346e-05 1.6110160708e-03 -6.0652043171e-04
6.5275000000e+01 1.6784486883e-04 -4.7286647775e-05 1.6109223703e-03 -6.0692776848e-04
6.5280000000e+01 1.6767336926e-04 -4.5654413011e-05 1.6109041359e-03 -6.0721572602e-04
6.5285000000e+01 1.6755389090e-04 -4.4433099649e-05 1.6108383257e-03 -6.0770125387e-04
6.5290000000e+01 1.6750656005e-04 -4.3842311700e-05 1.6108640182e-03 -6.0812916379e-04
6.5295000000e+01 1.6753556946e-04 -4.4005403978e-05 1.6108418744e-03 -6.0877106419e-04
6.5300000000e+01 1.6763073850e-04 -4.4884526852e-05 1.6109017383e-03 -6.0934239453e-04
6.5305000000e+01 1.6777417026e-04 -4.6268247113e-05 1.6109066202e-03 -6.1009777677e-04
6.5310000000e+01 1.6793675242e-04 -4.7792489295e-05 1.6109858866e-03 -6.1074340757e-04
6.5315000000e+01 1.6808238882e-04 -4.9072062496e-05 1.6109965328e-03 -6.1151327370e-04
6.5320000000e+01 1.6817264985e-04 -4.9806109042e-05 1.6110564856e-03 -6.1209886539e-04
6.5325000000e+01 1.6818324723e-04 -4.9856415724e-05 1.6110230741e-03 -6.1273699337e-04
6.5330000000e+01 1.6811039520e-04 -4.9219153622e-05 1.6110270662e-03 -6.1315749878e-04
6.5335000000e+01 1.6797365758e-04 -4.8008751828e-05 1.6109472486e-03 -6.1364771496e-04
6.5340000000e+01 1.6780438968e-04 -4.6432637933e-05 1.6109269427e-03 -6.1398091389e-04
6.5345000000e+01 1.6763852269e-04 -4.4811289329e-05 1.6108467093e-03 -6.1445524993e-04
6.5350000000e+01 1.6750664200e-04 -4.3516817370e-05 1.6108409584e-03 -6.1483645404e-04
6.5355000000e+01 1.6743484736e-04 -4.2876631710e-05 1.6107860787e-03 -6.1540469544e-04
6.5360000000e+01 1.6743881027e-04 -4.3034680410e-05 1.6108136856e-03 -6.1592048942e-04
6.5365000000e+01 1.6752122419e-04 -4.3923628099e-05 1.6108018971e-03 -6.1664503706e-04
6.5370000000e+01 1.6766458424e-04 -4.5306669807e-05 1.6108739439e-03 -6.1730914433e-04
6.5375000000e+01 1.6783607957e-04 -4.6892456941e-05 1.6108921884e-03 -6.1813399610e-04
6.5380000000e+01 1.6799336215e-04 -4.8381848151e-05 1.6109664171e-03 -6.1881762114e-04
6.5385000000e+01 1.6810041277e-04 -4.9498415986e-05 1.6109586127e-03 -6.1957418736e-04
6.5390000000e+01 1.6813450037e-04 -4.9992137934e-05 1.6109889497e-03 -6.2013033569e-04
6.5395000000e+01 1.6809204578e-04 -4.9727594480e-05 1.6109360826e-03 -6.2073891627e-04
6.5400000000e+01 1.6798299466e-04 -4.8754287700e-05 1.6109287620e-03 -6.2116216098e-04
6.5405000000e+01 1.6783021616e-04 -4.7338664339e-05 1.6108489817e-03 -6.2166966722e-04
6.5410000000e+01 1.6766343213e-04 -4.5859302295e-05 1.6108249784e-03 -6.2203764719e-04
6.5415000000e+01 1.6751865392e-04 -4.4684837383e-05 1.6107437605e-03 -6.2254781858e-04
6.5420000000e+01 1.6742904715e-04 -4.4062108118e-05 1.6107386948e-03 -6.2299024139e-04
6.5425000000e+01 1.6741871582e-04 -4.4119766751e-05 1.6106989584e-03 -6.2363890048e-04
6.5430000000e+01 1.6749077950e-04 -4.4874826161e-05 1.6107466277e-03 -6.2425318698e-04
6.5435000000e+01 1.6762824703e-04 -4.6242903057e-05 1.6107535676e-03 -6.2505546301e-04
6.5440000000e+01 1.6779745973e-04 -4.7992982523e-05 1.6108257723e-03 -6.2576470634e-04
6.5445000000e+01 1.6796153154e-04 -4.9773034464e-05 1.6108325215e-03 -6.2658522301e-04
6.5450000000e+01 1.6808700027e-04 -5.1187583853e-05 1.6108853552e-03 -6.2724727022e-04
6.5455000000e+01 1.6815158964e-04 -5.1949415621e-05 1.6108634840e-03 -6.2797189664e-04
6.5460000000e+01 1.6814210838e-04 -5.1955383276e-05 1.6108812080e-03 -6.2850651458e-04
6.5465000000e+01 1.6805908221e-04 -5.1297813175e-05 1.6108187780e-03 -6.2908487593e-04
6.5470000000e+01 1.6791740264e-04 -5.0180596458e-05 1.6107942210e-03 -6.2948177860e-04
6.5475000000e+01 1.6774976963e-04 -4.8874530693e-05 1.6107017880e-03 -6.2996706482e-04
6.5480000000e+01 1.6759712520e-04 -4.7678880161e-05 1.6106727222e-03 -6.3035159507e-04
6.5485000000e+01 1.6749855183e-04 -4.6909794131e-05 1.6106064976e-03 -6.3091096229e-04
6.5490000000e+01 1.6747588359e-04 -4.6817720706e-05 1.6106228951e-03 -6.3143164982e-04
6.5495000000e+01 1.6753164552e-04 -4.7509979977e-05 1.6106041595e-03 -6.3214331425e-04
6.5500000000e+01 1.6765060495e-04 -4.8880207019e-05 1.6106559968e-03 -6.3279741139e-04
6.5505000000e+01 1.6781010269e-04 -5.0655972198e-05 1.6106600761e-03 -6.3360366140e-04
6.5510000000e+01 1.6798078699e-04 -5.2481396255e-05 1.6107244324e-03 -6.3430774464e-04
6.5515000000e+01 1.6813030040e-04 -5.4029680344e-05 1.6107297290e-03 -6.3510687155e-04
6.5520000000e+01 1.6822453123e-04 -5.5043456454e-05 1.6107754759e-03 -6.3573617117e-04
6.5525000000e+01 1.6823977454e-04 -5.5372979048e-05 1.6107395318e-03 -6.3639403853e-04
6.5530000000e+01 1.6817113031e-04 -5.4985006079e-05 1.6107297408e-03 -6.3684949111e-04
6.5535000000e+01 1.6803930712e-04 -5.4003878507e-05 1.6106456635e-03 -6.3735135262e-04
6.5540000000e+01 1.6787968678e-04 -5.2694801637e-05 1.6106122225e-03 -6.3771516619e-04
6.5545000000e+01 1.6773090555e-04 -5.1421898715e-05 1.6105326062e-03 -6.3820252186e-04
6.5550000000e+01 1.6762232347e-04 -5.0533660808e-05 1.6105203278e-03 -6.3861695652e-04
6.5555000000e+01 1.6757479470e-04 -5.0282908384e-05 1.6104688210e-03 -6.3919653978e-04
6.5560000000e+01 1.6759933083e-04 -5.0762502489e-05 1.6104886207e-03 -6.3973254433e-04
6.5565000000e+01 1.6769775541e-04 -5.1913909937e-05 1.6104767790e-03 -6.4044983691e-04
6.5570000000e+01 1.6785427804e-04 -5.3535299864e-05 1.6105390703e-03 -6.4111698152e-04
6.5575000000e+01 1.6803579274e-04 -5.5334792012e-05 1.6105582389e-03 -6.4191694788e-04
6.5580000000e+01 1.6819762426e-04 -5.6969820325e-05 1.6106222054e-03 -6.4258421177e-04
6.5585000000e+01 1.6830247091e-04 -5.8132070472e-05 1.6106115396e-03 -6.4329430302e-04
6.5590000000e+01 1.6833042879e-04 -5.8605862790e-05 1.6106275518e-03 -6.4381405106e-04
6.5595000000e+01 1.6828330961e-04 -5.8332724741e-05 1.6105715091e-03 -6.4436359918e-04
6.5600000000e+01 1.6817540327e-04 -5.7411003089e-05 1.6105547177e-03 -6.4474625696e-04
